Source,,,,,Bronze Layer,,,,,,Silver 1,,,,,,,,,,
Source System,File/Table Name,Source Field Name,Data Type,Data Length,Schema Name,Table Name,Field Name,Data Type,Data Length,Transformation Rules,Schema Name,Table Name,Proposed Table Name,Physical Field NM,Physical Field NM (Temp),Logical Field Name,Data Type,Data Length,Business Rule,SQL Command,Transformation Rule
RLS,CIPCUSPFB,A0SUSR,,,BRZ_RLS,CIPCUSPFB,A0SUSR,,,Direct,SLV_RLS,CIPCUSPFB,CUSTOMER_PROFILE,STAT_UPDATE_USER,,STATUS UPDATE USER,,,,,
RLS,CIPCUSPFB,A0SDPT,,,BRZ_RLS,CIPCUSPFB,A0SDPT,,,Direct,SLV_RLS,CIPCUSPFB,CUSTOMER_PROFILE,STAT_UPDATE_USER_DEPT,,STATUS UPDATE USER DEPT,,,,,
RLS,CIPCUSPFB,A0SSRC,,,BRZ_RLS,CIPCUSPFB,A0SSRC,,,Direct,SLV_RLS,CIPCUSPFB,CUSTOMER_PROFILE,STAT_UPDATE_SRC,,STATUS UPDATE SOURCE,,,,,
DMTM,CUSTOMER,CUSTOMERID,varchar,50,BRZ_DMTM,CUSTOMER,CUSTOMERID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CUSTOMER_ID,,,varchar,,,,
DMTM,CUSTOMER,NPWP,varchar,25,BRZ_DMTM,CUSTOMER,NPWP,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,NPWP,,,varchar,,,,
DMTM,CUSTOMER,IDENTITYNO,varchar,100,BRZ_DMTM,CUSTOMER,IDENTITYNO,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,IDENTITY_NO,,,varchar,,,,
DMTM,CUSTOMER,FIRSTNAME,varchar,100,BRZ_DMTM,CUSTOMER,FIRSTNAME,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,FIRST_NM,,,varchar,,,,
DMTM,CUSTOMER,LASTNAME,varchar,100,BRZ_DMTM,CUSTOMER,LASTNAME,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,LAST_NM,,,varchar,,,,
DMTM,CUSTOMER,BIRTHPLACE,varchar,100,BRZ_DMTM,CUSTOMER,BIRTHPLACE,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,BIRTH_PLACE,,,varchar,,,,
DMTM,CUSTOMER,BIRTHDATE,datetime,,BRZ_DMTM,CUSTOMER,BIRTHDATE,timestamp_ntz,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,BIRTH_DT,,,timestamp_ntz,,,,
DMTM,CUSTOMER,HOMEPHONE,varchar,50,BRZ_DMTM,CUSTOMER,HOMEPHONE,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,HOME_PHONE,,,varchar,,,,
DMTM,CUSTOMER,FAX,varchar,50,BRZ_DMTM,CUSTOMER,FAX,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,FAX,,,varchar,,,,
DMTM,CUSTOMER,EMAIL,varchar,200,BRZ_DMTM,CUSTOMER,EMAIL,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,EMAIL,,,varchar,,,,
DMTM,CUSTOMER,MOBILEPHONE,varchar,50,BRZ_DMTM,CUSTOMER,MOBILEPHONE,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,MOBILE_PHONE,,,varchar,,,,
DMTM,CUSTOMER,OFFICEPHONE,varchar,50,BRZ_DMTM,CUSTOMER,OFFICEPHONE,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,OFFICE_PHONE,,,varchar,,,,
DMTM,CUSTOMER,ACCOUNTNO,varchar,50,BRZ_DMTM,CUSTOMER,ACCOUNTNO,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,ACCOUNT_NO,,,varchar,,,,
DMTM,CUSTOMER,ACCOUNTNAME,varchar,100,BRZ_DMTM,CUSTOMER,ACCOUNTNAME,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,ACCOUNT_NM,,,varchar,,,,
DMTM,CUSTOMER,CARDNO,varchar,50,BRZ_DMTM,CUSTOMER,CARDNO,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CARD_NO,,,varchar,,,,
DMTM,CUSTOMER,CARDNAME,varchar,100,BRZ_DMTM,CUSTOMER,CARDNAME,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CARD_NM,,,varchar,,,,
DMTM,CUSTOMER,PREFIX,varchar,25,BRZ_DMTM,CUSTOMER,PREFIX,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,PREFIX,,,varchar,,,,
DMTM,CUSTOMER,SUFIX,varchar,25,BRZ_DMTM,CUSTOMER,SUFIX,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,SUFFIX,,,varchar,,,,
DMTM,CUSTOMER,OCCUPATIONID,varchar,15,BRZ_DMTM,CUSTOMER,OCCUPATIONID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,OCCUPATION_ID,,,varchar,,,,
DMTM,CUSTOMER,OCCUPATIONFIELD,varchar,500,BRZ_DMTM,CUSTOMER,OCCUPATIONFIELD,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,OCCUPATION_FIELD,,,varchar,,,,
DMTM,CUSTOMER,OCCUPATIONLENGTH,char,10,BRZ_DMTM,CUSTOMER,OCCUPATIONLENGTH,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,OCCUPATION_LENGTH,,,varchar,,,,
DMTM,CUSTOMER,INCOMERANGE,float,,BRZ_DMTM,CUSTOMER,INCOMERANGE,float,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,INCOME_RANGE,,,float,,,,
DMTM,CUSTOMER,INCOMESOURCEID,varchar,25,BRZ_DMTM,CUSTOMER,INCOMESOURCEID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,INCOME_SOURCE_ID,,,varchar,,,,
DMTM,CUSTOMER,ADDRESSID,bigint,,BRZ_DMTM,CUSTOMER,ADDRESSID,bigint,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,ADDR_ID,,,bigint,,,,
DMTM,CUSTOMER,TITLEID,varchar,3,BRZ_DMTM,CUSTOMER,TITLEID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,TITLE_ID,,,varchar,,,,
DMTM,CUSTOMER,IDENTITYTYPEID,varchar,3,BRZ_DMTM,CUSTOMER,IDENTITYTYPEID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,IDENTITY_TYPE_ID,,,varchar,,,,
DMTM,CUSTOMER,CARDTYPEID,varchar,3,BRZ_DMTM,CUSTOMER,CARDTYPEID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CARD_TYPE_ID,,,varchar,,,,
DMTM,CUSTOMER,SEXID,varchar,2,BRZ_DMTM,CUSTOMER,SEXID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,SEX_ID,,,varchar,,,,
DMTM,CUSTOMER,DEFAULTADDRESSTYPEID,varchar,2,BRZ_DMTM,CUSTOMER,DEFAULTADDRESSTYPEID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,DEFAULT_ADDR_TYPE_ID,,,varchar,,,,
DMTM,CUSTOMER,RELIGIONID,varchar,3,BRZ_DMTM,CUSTOMER,RELIGIONID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,RELIGION_ID,,,varchar,,,,
DMTM,CUSTOMER,BANKBRANCHID,varchar,15,BRZ_DMTM,CUSTOMER,BANKBRANCHID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,BANK_BRANCH_ID,,,varchar,,,,
DMTM,CUSTOMER,BANKID,varchar,15,BRZ_DMTM,CUSTOMER,BANKID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,BANK_ID,,,varchar,,,,
DMTM,CUSTOMER,CREATEBY,varchar,15,BRZ_DMTM,CUSTOMER,CREATEBY,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CREATE_BY,,,varchar,,,,
DMTM,CUSTOMER,CREATEDATE,datetime,,BRZ_DMTM,CUSTOMER,CREATEDATE,timestamp_ntz,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CREATE_DT,,,timestamp_ntz,,,,
DMTM,CUSTOMER,MODIFYBY,varchar,15,BRZ_DMTM,CUSTOMER,MODIFYBY,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,MODIFY_BY,,,varchar,,,,
DMTM,CUSTOMER,MODIFYDATE,datetime,,BRZ_DMTM,CUSTOMER,MODIFYDATE,timestamp_ntz,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,MODIFY_DT,,,timestamp_ntz,,,,
DMTM,CUSTOMER,CIFNO,varchar,25,BRZ_DMTM,CUSTOMER,CIFNO,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CIF_NO,,,varchar,,,,
DMTM,CUSTOMER,CARDEXPDATE,varchar,5,BRZ_DMTM,CUSTOMER,CARDEXPDATE,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,CARD_EXP_DT,,,varchar,,,,
DMTM,CUSTOMER,POSITION,varchar,100,BRZ_DMTM,CUSTOMER,POSITION,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,POSITION,,,varchar,,,,
DMTM,CUSTOMER,COMPANY,varchar,50,BRZ_DMTM,CUSTOMER,COMPANY,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,COMPANY,,,varchar,,,,
DMTM,CUSTOMER,ISBILLINGHOLD,bit,,BRZ_DMTM,CUSTOMER,ISBILLINGHOLD,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,IS_BILLING_HOLD,,,boolean,,,,
DMTM,CUSTOMER,HOMEPHONE2,varchar,50,BRZ_DMTM,CUSTOMER,HOMEPHONE2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,HOME_PHONE_2,,,varchar,,,,
DMTM,CUSTOMER,OFFICEPHONE2,varchar,50,BRZ_DMTM,CUSTOMER,OFFICEPHONE2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,OFFICE_PHONE_2,,,varchar,,,,
DMTM,CUSTOMER,MOBILEPHONE2,varchar,50,BRZ_DMTM,CUSTOMER,MOBILEPHONE2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,MOBILE_PHONE_2,,,varchar,,,,
DMTM,CUSTOMER,TOKEN,varchar,300,BRZ_DMTM,CUSTOMER,TOKEN,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,TOKEN,,,varchar,,,,
DMTM,CUSTOMER,ACCOUNTNUMBER2,nvarchar,400,BRZ_DMTM,CUSTOMER,ACCOUNTNUMBER2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,ACCOUNT_NO_1,,,varchar,,,,
DMTM,CUSTOMER,FLAGNUMBER,varchar,50,BRZ_DMTM,CUSTOMER,FLAGNUMBER,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,FLAG_NO,,,varchar,,,,
DMTM,CUSTOMER,ACCOUNTNO2,varchar,50,BRZ_DMTM,CUSTOMER,ACCOUNTNO2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,ACCOUNT_NO_2,,,varchar,,,,
DMTM,CUSTOMER,ACCOUNTNAME2,varchar,100,BRZ_DMTM,CUSTOMER,ACCOUNTNAME2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,ACCOUNT_NM_2,,,varchar,,,,
DMTM,CUSTOMER,VirtualAccountToken,varchar,-1,BRZ_DMTM,CUSTOMER,VirtualAccountToken,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,VIRTUAL_ACCOUNT_TOKEN,,,varchar,,,,
DMTM,CUSTOMER,BANKID2,varchar,15,BRZ_DMTM,CUSTOMER,BANKID2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,BANK_ID_2,,,varchar,,,,
DMTM,CUSTOMER,BANKBRANCHID2,varchar,15,BRZ_DMTM,CUSTOMER,BANKBRANCHID2,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,BANK_BRANCH_ID_2,,,varchar,,,,
DMTM,CUSTOMER,COUNTRYID,varchar,15,BRZ_DMTM,CUSTOMER,COUNTRYID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,COUNTRY_ID,,,varchar,,,,
DMTM,CUSTOMER,INCOMERANGEID,varchar,3,BRZ_DMTM,CUSTOMER,INCOMERANGEID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,INCOME_RANGE_ID,,,,,,,
DMTM,CUSTOMER,FIELDOFBUSINESS,varchar,100,BRZ_DMTM,CUSTOMER,FIELDOFBUSINESS,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,FIELD_OF_BUSINESS,,,,,,,
DMTM,CUSTOMER,INCOME,float,,BRZ_DMTM,CUSTOMER,INCOME,float,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,INCOME,,,,,,,
DMTM,CUSTOMER,MARITALID,varchar,3,BRZ_DMTM,CUSTOMER,MARITALID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,MARITAL_ID,,,,,,,
DMTM,CUSTOMER,PARTNERID,varchar,50,BRZ_DMTM,CUSTOMER,PARTNERID,varchar,,Direct,SLV_DMTM,CUSTOMER,CUSTOMER,PARTNER_ID,,,varchar,,,,
DMTM,ADDRESS,ADDRESSID,,,BRZ_DMTM,ADDRESS,ADDRESSID,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,ADDR_ID,,,,,,,
DMTM,ADDRESS,LINE1,,,BRZ_DMTM,ADDRESS,LINE1,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,ADDR_LINE_1,,,,,,,
DMTM,ADDRESS,LINE2,,,BRZ_DMTM,ADDRESS,LINE2,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,ADDR_LINE_2,,,,,,,
DMTM,ADDRESS,LINE3,,,BRZ_DMTM,ADDRESS,LINE3,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,ADDR_LINE_3,,,,,,,
DMTM,ADDRESS,LINE4,,,BRZ_DMTM,ADDRESS,LINE4,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,ADDR_LINE_4,,,,,,,
DMTM,ADDRESS,CITY,,,BRZ_DMTM,ADDRESS,CITY,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,CITY,,,,,,,
DMTM,ADDRESS,ZIPCODE,,,BRZ_DMTM,ADDRESS,ZIPCODE,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,ZIP_CD,,,,,,,
DMTM,ADDRESS,PHONE,,,BRZ_DMTM,ADDRESS,PHONE,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,PHONE,,,,,,,
DMTM,ADDRESS,PROVINCEID,,,BRZ_DMTM,ADDRESS,PROVINCEID,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,PROVINCE_CD,,,,,,,
DMTM,ADDRESS,TYPEID,,,BRZ_DMTM,ADDRESS,TYPEID,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,TYPE_ID,,,,,,,
DMTM,ADDRESS,CLASSNAME,,,BRZ_DMTM,ADDRESS,CLASSNAME,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,CLASS_NM,,,,,,,
DMTM,ADDRESS,CLASSID,,,BRZ_DMTM,ADDRESS,CLASSID,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,CLASS_ID,,,,,,,
DMTM,ADDRESS,COUNTRYID,,,BRZ_DMTM,ADDRESS,COUNTRYID,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,COUNTRY_CD,,,,,,,
DMTM,ADDRESS,IPSOURCE,,,BRZ_DMTM,ADDRESS,IPSOURCE,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,IP_SRC,,,,,,,
DMTM,ADDRESS,DISTRICT,,,BRZ_DMTM,ADDRESS,DISTRICT,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,DISTRICT,,,,,,,
DMTM,ADDRESS,SUBDISTRICT,,,BRZ_DMTM,ADDRESS,SUBDISTRICT,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,SUBDISTRICT,,,,,,,
DMTM,ADDRESS,VILLAGE,,,BRZ_DMTM,ADDRESS,VILLAGE,,,Direct,SLV_DMTM,ADDRESS,ADDRESS,VILLAGE,,,,,,,
RLS,DRLSUNITFB,UTODAY,,,BRZ_RLS,DRLSUNITFB,UTODAY,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,GROUP_BENEFIT,,RUN DATE,,,,,
RLS,DRLSUNITFB,UPNO,,,BRZ_RLS,DRLSUNITFB,UPNO,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,PENSION_CD,,POLICY NO,,,,,
RLS,DRLSUNITFB,UPSOUR,,,BRZ_RLS,DRLSUNITFB,UPSOUR,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,NM_CLUB_MEMBERSHIP,,SOURCE CODE,,,,,
RLS,DRLSUNITFB,UPCCY,,,BRZ_RLS,DRLSUNITFB,UPCCY,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,VERIFY_CD,,POL CURRENCY,,,,,
RLS,DRLSUNITFB,UINSNM,,,BRZ_RLS,DRLSUNITFB,UINSNM,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,USER_ID,,INSURED,,,,,
RLS,DRLSUNITFB,UOWNER,,,BRZ_RLS,DRLSUNITFB,UOWNER,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CONTACT_ADDR_1,,POLICY OWNER,,,,,
RLS,DRLSUNITFB,UACCNT,,,BRZ_RLS,DRLSUNITFB,UACCNT,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CONTACT_ADDR_2,,CUST. ACCOUNT NO,,,,,
RLS,DRLSUNITFB,UACOWN,,,BRZ_RLS,DRLSUNITFB,UACOWN,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CONTACT_ADDR_3,,ACCOUNT OWNER,,,,,
RLS,DRLSUNITFB,UPLAN,,,BRZ_RLS,DRLSUNITFB,UPLAN,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CONTACT_POSTAL_CD,,PLAND,,,,,
RLS,DRLSUNITFB,UPLAND,,,BRZ_RLS,DRLSUNITFB,UPLAND,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CONTACT_TEL_NO,,PLAN DESCRIPTION,,,,,
RLS,DRLSUNITFB,UPMODE,,,BRZ_RLS,DRLSUNITFB,UPMODE,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,EMERGENCY_CONTACT,,PAYMENT MODE,,,,,
RLS,DRLSUNITFB,UAGENT,,,BRZ_RLS,DRLSUNITFB,UAGENT,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,AGENT_CERTIFICATE_NO,,AGENT CODE,,,,,
RLS,DRLSUNITFB,UFCOD1,,,BRZ_RLS,DRLSUNITFB,UFCOD1,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,AGENT_PERMIT_NO,,FUND CODE 1,,,,,
RLS,DRLSUNITFB,UFUNT1,,,BRZ_RLS,DRLSUNITFB,UFUNT1,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,DA_EFF_DT,,FUND UNIT 1,,,,,
RLS,DRLSUNITFB,UFPRC1,,,BRZ_RLS,DRLSUNITFB,UFPRC1,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,STATUS,,FUND PRICE 1,,,,,
RLS,DRLSUNITFB,UFALC1,,,BRZ_RLS,DRLSUNITFB,UFALC1,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,BANK_NO,,FUND ALLOCATION 1,,,,,
RLS,DRLSUNITFB,UFCOD2,,,BRZ_RLS,DRLSUNITFB,UFCOD2,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,BRANCH_NO,,FUND CODE 2,,,,,
RLS,DRLSUNITFB,UFUNT2,,,BRZ_RLS,DRLSUNITFB,UFUNT2,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,LIMIT,,FUND UNIT 2,,,,,
RLS,DRLSUNITFB,UFPRC2,,,BRZ_RLS,DRLSUNITFB,UFPRC2,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,COLLECTION_BANK,,FUND PRICE 2,,,,,
RLS,DRLSUNITFB,UFALC2,,,BRZ_RLS,DRLSUNITFB,UFALC2,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,DA_PROCESS_DT,,FUND ALLOCATION 2,,,,,
RLS,DRLSUNITFB,UFCOD3,,,BRZ_RLS,DRLSUNITFB,UFCOD3,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,REJECTION_DT,,FUND CODE 3,,,,,
RLS,DRLSUNITFB,UFUNT3,,,BRZ_RLS,DRLSUNITFB,UFUNT3,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,REJECTION_CD,,FUND UNIT 3,,,,,
RLS,DRLSUNITFB,UFPRC3,,,BRZ_RLS,DRLSUNITFB,UFPRC3,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,SECTION_CD,,FUND PRICE 3,,,,,
RLS,DRLSUNITFB,UFALC3,,,BRZ_RLS,DRLSUNITFB,UFALC3,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CAPTURE_LAST_CHANGE_DT,,FUND ALLOCATION 3,,,,,
RLS,DRLSUNITFB,UFCOD4,,,BRZ_RLS,DRLSUNITFB,UFCOD4,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,DOB,,FUND CODE 4,,,,,
RLS,DRLSUNITFB,UFUNT4,,,BRZ_RLS,DRLSUNITFB,UFUNT4,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,ID_NO,,FUND UNIT 4,,,,,
RLS,DRLSUNITFB,UFPRC4,,,BRZ_RLS,DRLSUNITFB,UFPRC4,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,BENEFY_APPOINT_FLG,,FUND PRICE 4,,,,,
RLS,DRLSUNITFB,UFALC4,,,BRZ_RLS,DRLSUNITFB,UFALC4,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,ID,,FUND ALLOCATION 4,,,,,
RLS,DRLSUNITFB,UFCOD5,,,BRZ_RLS,DRLSUNITFB,UFCOD5,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,ID_CHECK_DIGIT,,FUND CODE 5,,,,,
RLS,DRLSUNITFB,UFUNT5,,,BRZ_RLS,DRLSUNITFB,UFUNT5,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,EFF_APPOINTMENT_NOMINATION_DT,,FUND UNIT 5,,,,,
RLS,DRLSUNITFB,UFPRC5,,,BRZ_RLS,DRLSUNITFB,UFPRC5,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,NOTIFICATION_DT,,FUND PRICE 5,,,,,
RLS,DRLSUNITFB,UFALC5,,,BRZ_RLS,DRLSUNITFB,UFALC5,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CONTACT_NO,,FUND ALLOCATION 5,,,,,
RLS,DRLSUNITFB,UFCOD6,,,BRZ_RLS,DRLSUNITFB,UFCOD6,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CHANGE_TRAN_EFF_DT,,FUND CODE 6,,,,,
RLS,DRLSUNITFB,UFUNT6,,,BRZ_RLS,DRLSUNITFB,UFUNT6,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CHANGE_TRAN_REF_NO,,FUND UNIT 6,,,,,
RLS,DRLSUNITFB,UFPRC6,,,BRZ_RLS,DRLSUNITFB,UFPRC6,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,DEPENDENT_NO,,FUND PRICE 6,,,,,
RLS,DRLSUNITFB,UFALC6,,,BRZ_RLS,DRLSUNITFB,UFALC6,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,APPLICATION_DT,,FUND ALLOCATION 6,,,,,
RLS,DRLSUNITFB,UFPTD,,,BRZ_RLS,DRLSUNITFB,UFPTD,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,CHECK_DIGIT_ID,,DUE DATE,,,,,
RLS,DRLSUNITFB,UNAVDT,,,BRZ_RLS,DRLSUNITFB,UNAVDT,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,OWNERSHIP,,NAV DATE,,,,,
RLS,DRLSUNITFB,UPAYDB,,,BRZ_RLS,DRLSUNITFB,UPAYDB,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,INSURED_NO,,OWNER DOB,,,,,
RLS,DRLSUNITFB,UMPREM,,,BRZ_RLS,DRLSUNITFB,UMPREM,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,OWNER_ID_CHK_DIGIT,,MODAL REG PREMIUM,,,,,
RLS,DRLSUNITFB,UANPREM,,,BRZ_RLS,DRLSUNITFB,UANPREM,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,INS_ID_INDICATOR,,ANNUAL REG PREMIUM,,,,,
RLS,DRLSUNITFB,URTUPRM,,,BRZ_RLS,DRLSUNITFB,URTUPRM,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,OWN_ID_INDICATOR,,RTU REG PREMIUM,,,,,
RLS,DRLSUNITFB,UILSPRM,,,BRZ_RLS,DRLSUNITFB,UILSPRM,,,Direct,SLV_RLS,DRLSUNITFB,UNIT_VALUE_DOWNLOAD,HEIGHT_IN_METRE_FOR_OWNER,,INIT LS PREMIUM,,,,,
DMTM,INSURED,POLICYNO,,,BRZ_DMTM,INSURED,POLICYNO,,,Direct,SLV_DMTM,INSURED,INSURED,WEIGHT_IN_KG_FOR_OWNER,,,,,,,
DMTM,INSURED,INSUREDID,,,BRZ_DMTM,INSURED,INSUREDID,,,Direct,SLV_DMTM,INSURED,INSURED,OCC_CLASS_FOR_OWNER,,,,,,,
DMTM,INSURED,INSUREDAMOUNT,,,BRZ_DMTM,INSURED,INSUREDAMOUNT,,,Direct,SLV_DMTM,INSURED,INSURED,MONTHLY_INCOME_FOR_PAYOR,,,,,,,
DMTM,INSURED,ETHNICITYID,,,BRZ_DMTM,INSURED,ETHNICITYID,,,Direct,SLV_DMTM,INSURED,INSURED,DECLINE_QUESTION_FOR_PAYOR,,,,,,,
DMTM,INSURED,FIRSTNAME,,,BRZ_DMTM,INSURED,FIRSTNAME,,,Direct,SLV_DMTM,INSURED,INSURED,AVOCATION_QUESTION_FOR_PAYOR,,,,,,,
