Target_Table,Target_Column,Source_Table,Source_Column
FactTMAdminSnapMonthly,TMSourceTableKey,DimTMSourceTable ,TMSourceTableKey
FactTMAdminSnapMonthly,InputDate,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,InputDate
FactTMAdminSnapMonthly,Premium,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Premium
FactTMAdminSnapMonthly,NBI,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,NBI
FactTMAdminSnapMonthly,EffectiveDate2,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,EffectiveDate2
FactTMAdminSnapMonthly,CancelationDate,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,CancelationDate
FactTMAdminSnapMonthly,ApplicationDate,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,ApplicationDate
FactTMAdminSnapMonthly,LogDate,,
DimTMProduct ,Product ID,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Product ID
DimTMProduct ,Product Group,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Product Group
DimTMProduct ,Product ID Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Product ID
DimTMProduct ,Product Group Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Product Group
DimTMProduct ,InsertDate,,GETDATE()
DimTMProduct ,LastModifiedDate,,NULL
DimTMProduct ,LogDate,,GETDATE()
DimTMPolicy,TMPolicyKey,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,TMPolicyKey
DimTMPolicy,PolicyNo,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Policy No
DimTMPolicy,RefferenceNo,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Refference No
DimTMPolicy,EffectiveDate,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Effective Date
DimTMPolicy,EffectiveDate2,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Effective Date2
DimTMPolicy,InputDate,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Input Date
DimTMPolicy,CIFNo,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,CIF No
DimTMPolicy,HolderName,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Holder Name
DimTMPolicy,HolderDOB,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Holder DOB
DimTMPolicy,TMID,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,TM ID
DimTMPolicy,BirthDate2,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Birth Date2
DimTMPolicy,CancelationDate,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Cancelation Date
DimTMPolicy,InsertDate,,GETDATE()
DimTMPolicy,LastModifiedDate,,NULL
DimTMPolicy,LogDate,,GETDATE()
DimTMPolicy,Policy No Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Policy No
DimTMPolicy,RefferenceNo Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Refference No
DimTMPolicy,Effective Date Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Effective Date
DimTMPolicy,Effective Date2 Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Effective Date2
DimTMPolicy,Input Date Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Input Date
DimTMPolicy,CIF No Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,CIF No
DimTMPolicy,Holder Name Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Holder Name
DimTMPolicy,Holder DOB Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Holder DOB
DimTMPolicy,TM ID Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,TM ID
DimTMPolicy,Birth Date2 Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Birth Date2
DimTMPolicy,Cancelation Date Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Cancelation Date
DimTMUser,User Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,User
DimTMUser,InsertDate,,GETDATE()
DimTMUser,LastModifiedDate,,NULL
DimTMUser,LogDate,,GETDATE()
DimTMPaymentMode,Payment Mode,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Payment Mode
DimTMPaymentMode,Payment Mode Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Payment Mode
DimTMPaymentMode,InsertDate,,GETDATE()
DimTMPaymentMode,LastModifiedDate,,NULL
DimTMPaymentMode,LogDate,,GETDATE()
DimTMPlan,Plan,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Plan
DimTMPlan,Plan Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Plan
DimTMPlan,InsertDate,,GETDATE()
DimTMPlan,LastModifiedDate,,NULL
DimTMPlan,LogDate,,GETDATE()
DimTMPolicyStatus,Policy Status,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,
DimTMPolicyStatus,Policy Status Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,
DimTMPolicyStatus,InsertDate,,GETDATE()
DimTMPolicyStatus,LastModifiedDate,,NULL
DimTMPolicyStatus,LogDate,,GETDATE()
DimTMAgent,SPVID,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,SPVID
DimTMAgent,ATMID,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,ATMID
DimTMAgent,TSMID,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,TSMID
DimTMAgent,AgentCode,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,AgentCode
DimTMAgent,SPVID Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,SPVID
DimTMAgent,ATMID Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,ATMID
DimTMAgent,TSMID Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,TSMID
DimTMAgent,AgentCode Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,AgentCode
DimTMAgent,InsertDate,,GETDATE()
DimTMAgent,LastModifiedDate,,NULL
DimTMAgent,LogDate,,GETDATE()
DimTMModifyBy,ModifyBy,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,ModifyBy
DimTMModifyBy,ModifyBy Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,ModifyBy
DimTMModifyBy,InsertDate,,GETDATE()
DimTMModifyBy,LastModifiedDate,,NULL
DimTMModifyBy,LogDate,,GETDATE()
DimTMCreatedBy,CreatedBy,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,CreatedBy
DimTMCreatedBy,CreatedBy Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,CreatedBy
DimTMCreatedBy,InsertDate,,GETDATE()
DimTMCreatedBy,LastModifiedDate,,NULL
DimTMCreatedBy,LogDate,,GETDATE()
DimTMRequestBy,RequestBy,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,RequestBy
DimTMRequestBy,RequestBy Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,RequestBy
DimTMRequestBy,InsertDate,,GETDATE()
DimTMRequestBy,LastModifiedDate,,NULL
DimTMRequestBy,LogDate,,GETDATE()
DimTMSourceTable,Source_Table,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Source_Table
DimTMSourceTable,Source_Table Compare,IDAS_TM_POLICY_ADMIN_SNAP_MONTHLY,Source_Table Compare
DimTMSourceTable,InsertDate,,GETDATE()
DimTMSourceTable,LastModifiedDate,,NULL
DimTMSourceTable,LogDate,,GETDATE()
FactTMAdminTargetMonthly,PeriodKey,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,PeriodKey
FactTMAdminTargetMonthly,TMTargetSourceDatabaseKey,DimTMTargetSourceDatabase,TMTargetSourceDatabaseKey
FactTMAdminTargetMonthly,TMTargetSubChannelKey,DimTMTargetSubChannel,TMTargetSubChannelKey
FactTMAdminTargetMonthly,TMTargetMasterProductSyariahKey,DimTMTargetMasterProductSyariah,TMTargetMasterProductSyariahKey
FactTMAdminTargetMonthly,APEBankMTD,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,APEBankMTD
FactTMAdminTargetMonthly,CaseBankMTD,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,CaseBankMTD
FactTMAdminTargetMonthly,LogDate,,
DimTMTargetSourceDatabase,SourceDatabase,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,SourceDatabase
DimTMTargetSourceDatabase,SourceDatabase Compare,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,SourceDatabase
DimTMTargetSourceDatabase,InsertDate,,GETDATE()
DimTMTargetSourceDatabase,LastModifiedDate,,NULL
DimTMTargetSourceDatabase,LogDate,,GETDATE()
DimTMTargetSubChannel,SubChannel,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,SubChannel
DimTMTargetSubChannel,SubChannel Compare,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,SubChannel
DimTMTargetSubChannel,InsertDate,,GETDATE()
DimTMTargetSubChannel,LastModifiedDate,,NULL
DimTMTargetSubChannel,LogDate,,GETDATE()
DimTMTargetMasterProductSyariah,MasterProductSyariah,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,MasterProductSyariah
DimTMTargetMasterProductSyariah,MasterProductSyariah Compare,IDAS_TM_POLICY_ADMIN_TARGET_MONTHLY,MasterProductSyariah
DimTMTargetMasterProductSyariah,InsertDate,,GETDATE()
DimTMTargetMasterProductSyariah,LastModifiedDate,,NULL
DimTMTargetMasterProductSyariah,LogDate,,GETDATE()
VW_FACT_ALTERNATE_MONTHLY,FACTPERIOD,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",FACTPERIOD
VW_FACT_ALTERNATE_MONTHLY,PERIODKEY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",PERIODKEY
VW_FACT_ALTERNATE_MONTHLY,APE_EOM,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY","APE, PERIODKEY"
VW_FACT_ALTERNATE_MONTHLY,APE_SAME_DAY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY","APE, PERIODKEY"
VW_FACT_ALTERNATE_MONTHLY,APE_YOY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY","APE, PERIODKEY"
VW_FACT_ALTERNATE_MONTHLY,CASECOUNT,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY","CASECOUNT, PERIODKEY"
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_AMBITION_ID,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_AMBITION_ID
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_ENTITY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_ENTITY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_SYSTEM_CODE_ACTUARY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_SP_RP,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_SP_RP
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_GMD_ID,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_GMD_ID
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_CHANNEL,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_CHANNEL
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_SUBCHANNEL,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_SUBCHANNEL
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_GROUP,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_GROUP
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_CATEGORY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_CATEGORY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_SUB_CATEGORY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_GMD_CATEGORY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_GMD_CATEGORY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_RIDER_CATEGORY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_RIDER_CATEGORY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_SYARIAH,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_SYARIAH
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_NAME_ACTUARY
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_NAME_MARKETING
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_NAME_FINANCE
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PRODUCT_SUMM_NAME,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PRODUCT_SUMM_NAME
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_SYSTEM,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_SYSTEM
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_APE_MIX,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_APE_MIX
VW_FACT_ALTERNATE_MONTHLY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",MASTERPRODUCT_PROD_DASHBOARD_CATEGORY
VW_FACT_ALTERNATE_MONTHLY,APE_SOURCE,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",APE_SOURCE
VW_FACT_ALTERNATE_MONTHLY,PROCESS_TYPE,"DWH_OPS.DBO.VW_FACT_ALTERNATE_DAILY, DWH_OPS.DBO.VW_FACT_APE_ACTUARY_DAILY, DWH_OPS.DBO.VW_FACT_APE_SYSTEM_DAILY",PROCESS_TYPE
VW_FACT_ALTERNATE_DAILY,FACTPERIOD,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY","ENTITY,AMBITION ID,APE AMBITION,CASE COUNT,LOGDATE,PERIODKEY,Syariah,MASTERPRODUCT_ENTITY,SYSTEM CODE (ACTUARY),CHANNEL,PRODUCT ID PEOPLESOFT,SP/RP,GMD ID,PRODUCT GROUP,PRODUCT CATEGORY,PRODUCT SUB CATEGORY,GMD CATEGORY,RIDER CATEGORY,PRODUCT NAME (ACTUARY),PRODUCT NAME MARKETING,PRODUCT NAME FINANCE,PRODUCT NAME PEOPLESOFT,PRODUCT_SUMM_NAME,SYSTEM,APE  MIX,PROD_DASHBOARD_CATEGORY,OFDATE,OFPROC,MONTH,YEAR"
VW_FACT_ALTERNATE_DAILY,PERIODKEY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY","PERIODKEY,OFDATE,OFPROC,MONTH,YEAR"
VW_FACT_ALTERNATE_DAILY,APE,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",APE AMBITION
VW_FACT_ALTERNATE_DAILY,CASECOUNT,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY","ENTITY,AMBITION ID,CASE COUNT,SYSTEM CODE (ACTUARY),CHANNEL"
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_AMBITION_ID,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",AMBITION ID
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_ENTITY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",ENTITY
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",SYSTEM CODE (ACTUARY)
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_SUBCHANNEL,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY","ENTITY,AMBITION ID,SYSTEM CODE (ACTUARY),CHANNEL"
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT ID PEOPLESOFT
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_SP_RP,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",SP/RP
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_GMD_ID,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",GMD ID
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_CHANNEL,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY","ENTITY,AMBITION ID,CHANNEL"
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_GROUP,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT GROUP
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_CATEGORY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT CATEGORY
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT SUB CATEGORY
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_GMD_CATEGORY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",GMD CATEGORY
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_RIDER_CATEGORY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",RIDER CATEGORY
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_SYARIAH,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",Syariah
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT NAME (ACTUARY)
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT NAME MARKETING
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT NAME FINANCE
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT NAME PEOPLESOFT
VW_FACT_ALTERNATE_DAILY,MASTERPRODUCT_PRODUCT_SUMM_NAME,"SYN__STG_FIN_FLAT__IDAS_NBVAMBITION,VW_IDAS_MASTERPRODUCT,SYN__STG_AMFS__MIGRATION_STATUS,VW_DIM_PERIOD,VW_FACT_APE_SYSTEM_DAILY",PRODUCT_SUMM_NAME
